Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmpcnut,10/22/2006 17:30,2,1,,,0.024,<4>,,0.058,<4>,,0.08,<4>,C,0.022,<4>,,0.029,<4>,B,0.0014,<4>,B - C,,<4>,,0.0147,<4>,C,0.044,<4>,,0.3587,<4>,,0.4887,<4>,C,0.13,<4>,,4.7,<4>,,3.1,<4>,,2.8,<4>,,1.66,<4>,,5.832,<4>,M,,<4>,M,,<4>,,26,<4>,M,,<4>,M,,<4>,,7.4,<4>,,36,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,10/22/2006 20:00,2,1,,,0.032,<4>,,0.066,<4>,,0.088,<4>,C,0.022,<4>,,0.05,<4>,B,0.0014,<4>,B - C,,<4>,,0.0024,<4>,C,0.052,<4>,,0.3626,<4>,,0.5703,<4>,C,0.2077,<4>,,3.7,<4>,,2.1,<4>,,2.8,<4>,,1.67,<4>,,5.569,<4>,M,,<4>,M,,<4>,,27,<4>,M,,<4>,M,,<4>,,8.2,<4>,,34,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,10/22/2006 22:30,2,1,,,0.027,<4>,,0.058,<4>,,0.08,<4>,C,0.022,<4>,,0.046,<4>,,0.0014,<4>,C,0.0036,<4>,,0.005,<4>,C,0.051,<4>,,0.3753,<4>,,0.4726,<4>,C,0.0973,<4>,,2.8,<4>,,1.4,<4>,,2.3,<4>,,1.62,<4>,,4.306,<4>,M,,<4>,M,,<4>,,31,<4>,M,,<4>,M,,<4>,,9.9,<4>,,28,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,10/23/2006 1:00,2,1,,,0.026,<4>,,0.06,<4>,,0.083,<4>,C,0.023,<4>,,0.05,<4>,,0.0018,<4>,C,0.0026,<4>,,0.0044,<4>,C,0.054,<4>,,0.3735,<4>,,0.4598,<4>,C,0.0863,<4>,,2.7,<4>,,1.4,<4>,,2.2,<4>,,1.61,<4>,,4.838,<4>,M,,<4>,M,,<4>,,29,<4>,M,,<4>,M,,<4>,,9.7,<4>,,37,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,10/23/2006 3:30,2,1,,,0.034,<4>,,0.073,<4>,,0.082,<4>,C,0.009,<4>,,0.073,<4>,,0.0022,<4>,C,0.0085,<4>,,0.0107,<4>,C,0.084,<4>,,0.3562,<4>,,0.4877,<4>,C,0.1315,<4>,,2.8,<4>,,1.7,<4>,,2,<4>,,1.37,<4>,,5.565,<4>,M,,<4>,M,,<4>,,26,<4>,M,,<4>,M,,<4>,,5.9,<4>,,31,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,10/23/2006 6:00,2,1,,,0.037,<4>,,0.068,<4>,,0.084,<4>,C,0.016,<4>,,0.085,<4>,,0.0032,<4>,C,0.0141,<4>,,0.0173,<4>,C,0.102,<4>,,0.3706,<4>,,0.481,<4>,C,0.1104,<4>,,3.1,<4>,,2.1,<4>,,1.8,<4>,,1.27,<4>,,6.578,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,4.7,<4>,,36,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,10/23/2006 8:30,2,1,,,0.032,<4>,,0.065,<4>,,0.093,<4>,C,0.028,<4>,,0.086,<4>,,0.0021,<4>,C,0.0079,<4>,,0.01,<4>,C,0.096,<4>,,0.3589,<4>,,0.5564,<4>,C,0.1975,<4>,,3.9,<4>,,2.6,<4>,,2.3,<4>,,1.68,<4>,,5.646,<4>,M,,<4>,M,,<4>,,27,<4>,M,,<4>,M,,<4>,,8.7,<4>,,32,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,10/23/2006 9:31,1,1,,,0.012,<4>,,0.035,<4>,,0.041,<4>,C,0.006,<4>,,0.025,<4>,,0.0014,<4>,C,0.0048,<4>,,0.0062,<4>,C,0.031,<4>,,0.1931,<4>,,0.2594,<4>,C,0.0663,<4>,,4.3,<4>,,3.4,<4>,,1.8,<4>,,1.21,<4>,,0.993,<4>,,67,<4>,,25.2,<4>,,34.5,<4>,,6,<4>,,8,<4>,,5.4,<4>,,14,<4>,,1.5,<4>,,496.2,<4>,,127.1,<4>,C,1.362,<4>
gtmssnut,10/23/2006 9:32,1,2,,,0.009,<4>,,0.015,<4>,,0.038,<4>,C,0.023,<4>,M,,<4>,B,0.0014,<4>,B - C,,<4>,,0.0052,<4>,C,0.004,<4>,,0.1556,<4>,,0.237,<4>,C,0.0814,<4>,,5,<4>,,3.8,<4>,,2.2,<4>,,1.08,<4>,,0.734,<4>,,55,<4>,,25.2,<4>,,34.5,<4>,,6,<4>,,8,<4>,,4.8,<4>,,4,<4>,,1.5,<4>,,496.2,<4>,,127.1,<4>,C,1.362,<4>
gtmpcnut,10/23/2006 11:00,2,1,,,0.022,<4>,,0.058,<4>,,0.09,<4>,C,0.032,<4>,,0.043,<4>,B,0.0014,<4>,B - C,,<4>,,0.0023,<4>,C,0.045,<4>,,0.3176,<4>,,0.5074,<4>,C,0.1898,<4>,,9.1,<4>,,7.8,<4>,,2.4,<4>,,3.15,<4>,,3.442,<4>,M,,<4>,M,,<4>,,32,<4>,M,,<4>,M,,<4>,,16.9,<4>,,22,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,10/23/2006 11:51,1,1,,,0.017,<4>,,0.04,<4>,,0.053,<4>,C,0.013,<4>,,0.033,<4>,,0.0035,<4>,C,0.0103,<4>,,0.0138,<4>,C,0.047,<4>,,0.2654,<4>,,0.4982,<4>,C,0.2328,<4>,,6.3,<4>,,4.9,<4>,,2.6,<4>,,1.34,<4>,,1.582,<4>,,67,<4>,,25.4,<4>,,35.1,<4>,,5.5,<4>,,7.7,<4>,,7.7,<4>,,16,<4>,,0.8,<4>,,1060,<4>,,147,<4>,C,1.976,<4>
gtmpinut,10/23/2006 11:52,1,2,,,0.019,<4>,,0.045,<4>,,0.062,<4>,C,0.017,<4>,,0.055,<4>,,0.0035,<4>,C,0.0105,<4>,,0.014,<4>,C,0.069,<4>,,0.2533,<4>,,0.4156,<4>,C,0.1623,<4>,,6,<4>,,4.5,<4>,,2.8,<4>,,1.32,<4>,,1.707,<4>,,68,<4>,,25.4,<4>,,35.1,<4>,,5.5,<4>,,7.7,<4>,,8.2,<4>,,12,<4>,,0.8,<4>,,1060,<4>,,147,<4>,C,1.976,<4>
gtmpcnut,10/23/2006 13:30,2,1,,,0.023,<4>,,0.054,<4>,,0.082,<4>,C,0.028,<4>,,0.035,<4>,B,0.0014,<4>,B - C,,<4>,B,0.0014,<4>,B - C,,<4>,,0.3856,<4>,,0.4673,<4>,C,0.0817,<4>,,8.6,<4>,,6.9,<4>,,3,<4>,,2.36,<4>,,3.26,<4>,M,,<4>,M,,<4>,,34,<4>,M,,<4>,M,,<4>,,11.3,<4>,,28,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,10/23/2006 14:01,1,1,,,0.016,<4>,,0.037,<4>,,0.053,<4>,C,0.016,<4>,M,,<4>,,0.0032,<4>,C,0.0136,<4>,,0.0168,<4>,C,0.014,<4>,,0.2234,<4>,,0.3594,<4>,C,0.136,<4>,,6,<4>,,4.9,<4>,,2,<4>,,1.25,<4>,,1.659,<4>,,71,<4>,,24.9,<4>,,34.6,<4>,,5.9,<4>,,7.9,<4>,,8.4,<4>,,10,<4>,,1,<4>,,1305,<4>,,74.2,<4>,C,2.867,<4>
gtmfmnut,10/23/2006 14:02,1,2,,,0.015,<4>,,0.031,<4>,,0.051,<4>,C,0.02,<4>,,0.041,<4>,,0.0032,<4>,C,0.0145,<4>,,0.0177,<4>,C,0.059,<4>,,0.2363,<4>,,0.3415,<4>,C,0.1052,<4>,,5.8,<4>,,4.5,<4>,,2.4,<4>,,1.17,<4>,,1.598,<4>,,68,<4>,,24.9,<4>,,34.6,<4>,,5.9,<4>,,7.9,<4>,,8.3,<4>,,18,<4>,,1,<4>,,1305,<4>,,74.2,<4>,C,2.867,<4>
gtmpcnut,10/23/2006 15:31,1,1,,,0.022,<4>,,0.049,<4>,,0.093,<4>,C,0.044,<4>,,0.028,<4>,B,0.0014,<4>,B - C,,<4>,,0.0023,<4>,C,0.03,<4>,,0.3078,<4>,,0.5335,<4>,C,0.2257,<4>,,8.6,<4>,,6,<4>,,4.8,<4>,,2.77,<4>,,4.818,<4>,,91,<4>,,24.9,<4>,,27.9,<4>,,6.8,<4>,,7.7,<4>,,12.4,<4>,,27,<4>,,0.8,<4>,,944,<4>,,48.3,<4>,C,2.973,<4>
gtmpcnut,10/23/2006 15:32,1,2,,,0.023,<4>,,0.053,<4>,,0.098,<4>,C,0.045,<4>,,0.031,<4>,B,0.0014,<4>,B - C,,<4>,,0.0023,<4>,C,0.033,<4>,,0.3137,<4>,,0.5547,<4>,C,0.241,<4>,,10.8,<4>,,7.6,<4>,,5.9,<4>,,2.49,<4>,,4.915,<4>,,73,<4>,,24.9,<4>,,27.9,<4>,,6.8,<4>,,7.7,<4>,,13.3,<4>,,30,<4>,,0.8,<4>,,944,<4>,,48.3,<4>,C,2.973,<4>
gtmpcnut,11/7/2006 10:30,2,1,,,0.023,<4>,,0.019,<4>,,0.065,<4>,C,0.046,<4>,,0.039,<4>,,0.0031,<4>,C,0.0077,<4>,,0.0108,<4>,C,0.05,<4>,,0.2959,<4>,,0.4493,<4>,C,0.1534,<4>,,9.5,<4>,,6.9,<4>,,4.7,<4>,,2.35,<4>,,2.245,<4>,M,,<4>,M,,<4>,,33,<4>,M,,<4>,M,,<4>,,14.3,<4>,,18,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/7/2006 13:00,2,1,,,0.023,<4>,,0.028,<4>,,0.06,<4>,C,0.032,<4>,,0.034,<4>,,0.0032,<4>,C,0.01,<4>,,0.0132,<4>,C,0.047,<4>,,0.333,<4>,,0.4033,<4>,C,0.0703,<4>,,8.7,<4>,,6.9,<4>,,3.4,<4>,,1.22,<4>,,2.153,<4>,M,,<4>,M,,<4>,,32,<4>,M,,<4>,M,,<4>,,7.2,<4>,,47,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/7/2006 15:30,2,1,,,0.029,<4>,,0.036,<4>,,0.06,<4>,C,0.024,<4>,,0.03,<4>,,0.0033,<4>,C,0.0115,<4>,,0.0148,<4>,C,0.045,<4>,,0.3198,<4>,,0.4577,<4>,C,0.1379,<4>,,10.4,<4>,,7.6,<4>,,5.1,<4>,,2.82,<4>,,2.298,<4>,M,,<4>,M,,<4>,,30,<4>,M,,<4>,M,,<4>,,14.7,<4>,,55,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/7/2006 18:00,2,1,,,0.033,<4>,,0.059,<4>,,0.078,<4>,C,0.019,<4>,,0.04,<4>,,0.0034,<4>,C,0.0136,<4>,,0.017,<4>,C,0.057,<4>,,0.4126,<4>,,0.4834,<4>,C,0.0708,<4>,,5.6,<4>,,3.9,<4>,,3.1,<4>,,1.3,<4>,,4.266,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,6.2,<4>,,36,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/7/2006 20:30,2,1,,,0.032,<4>,,0.044,<4>,,0.076,<4>,C,0.032,<4>,,0.042,<4>,,0.0038,<4>,C,0.0155,<4>,,0.0193,<4>,C,0.061,<4>,,0.371,<4>,,0.4324,<4>,C,0.0614,<4>,,5.8,<4>,,3.9,<4>,,3.5,<4>,,1.85,<4>,,2.931,<4>,M,,<4>,M,,<4>,,29,<4>,M,,<4>,M,,<4>,,11.5,<4>,,50,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/7/2006 23:00,2,1,,,0.024,<4>,,0.034,<4>,,0.07,<4>,C,0.036,<4>,,0.03,<4>,,0.003,<4>,C,0.0089,<4>,,0.0119,<4>,C,0.042,<4>,,0.3048,<4>,,0.4343,<4>,C,0.1295,<4>,,6.6,<4>,,4.5,<4>,,3.9,<4>,,1.93,<4>,,2.157,<4>,M,,<4>,M,,<4>,,32,<4>,M,,<4>,M,,<4>,,13.4,<4>,,35,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/8/2006 1:30,2,1,,,0.026,<4>,,0.031,<4>,,0.08,<4>,C,0.049,<4>,,0.028,<4>,,0.0029,<4>,C,0.0111,<4>,,0.014,<4>,C,0.042,<4>,,0.3319,<4>,,0.4548,<4>,C,0.1229,<4>,,6.7,<4>,,4.5,<4>,,4,<4>,,2.25,<4>,,2.503,<4>,M,,<4>,M,,<4>,,31,<4>,M,,<4>,M,,<4>,,14.1,<4>,,66,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/8/2006 4:00,2,1,,,0.035,<4>,,0.054,<4>,,0.083,<4>,C,0.029,<4>,,0.049,<4>,,0.0035,<4>,C,0.0159,<4>,,0.0194,<4>,C,0.068,<4>,,0.3688,<4>,,0.4926,<4>,C,0.1238,<4>,,6.2,<4>,,4,<4>,,4,<4>,,1.7,<4>,,2.682,<4>,M,,<4>,M,,<4>,,26,<4>,M,,<4>,M,,<4>,,9.5,<4>,,60,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,11/8/2006 6:30,2,1,,,0.038,<4>,,0.065,<4>,,0.072,<4>,C,0.007,<4>,,0.065,<4>,,0.0036,<4>,C,0.0157,<4>,,0.0193,<4>,C,0.084,<4>,,0.4012,<4>,,0.4443,<4>,C,0.0431,<4>,,5.9,<4>,,4.5,<4>,,2.6,<4>,,0.86,<4>,,3.238,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,4.9,<4>,,32,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,11/8/2006 8:44,1,1,,,0.016,<4>,,0.009,<4>,,0.051,<4>,C,0.042,<4>,,0.029,<4>,,0.0025,<4>,C,0.0036,<4>,,0.0061,<4>,C,0.035,<4>,,0.2227,<4>,,0.269,<4>,C,0.0463,<4>,,7.2,<4>,,5.8,<4>,,2.6,<4>,,1.45,<4>,,0.389,<4>,,104,<4>,,20.4,<4>,,33.3,<4>,,6.3,<4>,,8.1,<4>,,8.8,<4>,,6,<4>,,1,<4>,,169.8,<4>,,36.4,<4>,C,1.54,<4>
gtmssnut,11/8/2006 8:45,1,2,,,0.015,<4>,,0.012,<4>,,0.056,<4>,C,0.044,<4>,,0.027,<4>,,0.0024,<4>,C,0.0066,<4>,,0.009,<4>,C,0.036,<4>,,0.2123,<4>,,0.2889,<4>,C,0.0766,<4>,,7.3,<4>,,5.8,<4>,,2.7,<4>,,1.27,<4>,,0.394,<4>,,115,<4>,,20.4,<4>,,33.3,<4>,,6.3,<4>,,8.1,<4>,,9.3,<4>,,19,<4>,,1,<4>,,169.8,<4>,,36.4,<4>,C,1.54,<4>
gtmpcnut,11/8/2006 9:00,2,1,,,0.027,<4>,,0.036,<4>,,0.085,<4>,C,0.049,<4>,,0.053,<4>,,0.0037,<4>,C,0.01,<4>,,0.0137,<4>,C,0.067,<4>,,0.332,<4>,,0.5298,<4>,C,0.1978,<4>,,8.8,<4>,,5.8,<4>,,5.4,<4>,,2.7,<4>,,2.459,<4>,M,,<4>,M,,<4>,,31,<4>,M,,<4>,M,,<4>,,17.1,<4>,,30,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,11/8/2006 10:16,1,1,,,0.016,<4>,,0.032,<4>,,0.069,<4>,C,0.037,<4>,,0.032,<4>,,0.0031,<4>,C,0.0062,<4>,,0.0093,<4>,C,0.041,<4>,,0.2377,<4>,,0.3262,<4>,C,0.0885,<4>,,7.4,<4>,,5.6,<4>,,3.3,<4>,,1.82,<4>,,0.726,<4>,,79,<4>,,20.2,<4>,,34.5,<4>,,6.4,<4>,,7.9,<4>,,14.7,<4>,,9,<4>,,0.8,<4>,,650.8,<4>,,56,<4>,C,2.453,<4>
gtmpinut,11/8/2006 10:17,1,2,,,0.017,<4>,,0.015,<4>,,0.059,<4>,C,0.044,<4>,,0.035,<4>,,0.0031,<4>,C,0.0055,<4>,,0.0086,<4>,C,0.044,<4>,,0.2342,<4>,,0.3293,<4>,C,0.0951,<4>,,7.8,<4>,,5.6,<4>,,4.1,<4>,,1.86,<4>,,0.547,<4>,,99,<4>,,20.2,<4>,,34.5,<4>,,6.4,<4>,,7.9,<4>,,12.8,<4>,,5,<4>,,0.8,<4>,,650.8,<4>,,56,<4>,C,2.453,<4>
gtmpcnut,11/8/2006 11:30,2,1,,,0.02,<4>,,0.044,<4>,,0.074,<4>,C,0.03,<4>,,0.022,<4>,,0.003,<4>,C,0.0051,<4>,,0.0081,<4>,C,0.03,<4>,,0.2812,<4>,,0.4664,<4>,C,0.1852,<4>,,10.8,<4>,,8.5,<4>,,4.4,<4>,,2.22,<4>,,2.004,<4>,M,,<4>,M,,<4>,,34,<4>,M,,<4>,M,,<4>,,15.6,<4>,,21,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,11/8/2006 11:46,1,1,,,0.016,<4>,,0.008,<4>,,0.047,<4>,C,0.039,<4>,,0.037,<4>,,0.0034,<4>,C,0.0074,<4>,,0.0108,<4>,C,0.048,<4>,,0.2446,<4>,,0.2821,<4>,C,0.0375,<4>,,5,<4>,,4,<4>,,1.9,<4>,,1.08,<4>,,0.937,<4>,,117,<4>,,20.5,<4>,,34.5,<4>,,7.3,<4>,,8,<4>,,9.6,<4>,,23,<4>,,1,<4>,,1491,<4>,,302.5,<4>,C,1.595,<4>
gtmfmnut,11/8/2006 11:47,1,2,,,0.016,<4>,,0.01,<4>,,0.047,<4>,C,0.037,<4>,,0.032,<4>,,0.0035,<4>,C,0.0061,<4>,,0.0096,<4>,C,0.042,<4>,,0.202,<4>,,0.2754,<4>,C,0.0734,<4>,,4.5,<4>,,3.8,<4>,,1.4,<4>,,0.81,<4>,,1.019,<4>,,109,<4>,,20.5,<4>,,34.5,<4>,,7.3,<4>,,8,<4>,,9.3,<4>,,6,<4>,,1,<4>,,1491,<4>,,302.5,<4>,C,1.595,<4>
gtmpcnut,11/8/2006 12:56,1,1,,,0.02,<4>,,0.025,<4>,,0.059,<4>,C,0.034,<4>,,0.023,<4>,,0.0029,<4>,C,0.0046,<4>,,0.0075,<4>,C,0.031,<4>,,0.2677,<4>,,0.3772,<4>,C,0.1095,<4>,,9.5,<4>,,7.8,<4>,,3.1,<4>,,1.38,<4>,,1.312,<4>,,56,<4>,,19.8,<4>,,33.1,<4>,,6.5,<4>,,7.9,<4>,,9.4,<4>,,20,<4>,,1,<4>,,448.5,<4>,,52.3,<4>,C,2.149,<4>
gtmpcnut,11/8/2006 12:57,1,2,,,0.022,<4>,,0.027,<4>,,0.06,<4>,C,0.033,<4>,,0.036,<4>,,0.0029,<4>,C,0.0052,<4>,,0.0081,<4>,C,0.044,<4>,,0.3032,<4>,,0.3846,<4>,C,0.0814,<4>,,9.2,<4>,,7.6,<4>,,3,<4>,,1.51,<4>,,1.541,<4>,,63,<4>,,19.8,<4>,,33.1,<4>,,6.5,<4>,,7.9,<4>,,9.1,<4>,,25,<4>,,1,<4>,,448.5,<4>,,52.3,<4>,C,2.149,<4>
gtmpcnut,12/5/2006 10:15,2,1,,,0.025,<4>,,0.045,<4>,,0.085,<4>,C,0.04,<4>,,0.047,<4>,,0.003,<4>,C,0.0113,<4>,,0.0143,<4>,C,0.061,<4>,,0.3308,<4>,,0.4202,<4>,C,0.0894,<4>,,9.8,<4>,,7.8,<4>,,3.8,<4>,,1.68,<4>,,2.975,<4>,M,,<4>,M,,<4>,,30,<4>,M,,<4>,M,,<4>,,10.4,<4>,,14,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/5/2006 12:45,2,1,,,0.019,<4>,,0.035,<4>,,0.06,<4>,C,0.025,<4>,,0.016,<4>,,0.0026,<4>,C,0.0044,<4>,,0.007,<4>,C,0.023,<4>,,0.2699,<4>,,0.3474,<4>,C,0.0775,<4>,,6.7,<4>,,5.4,<4>,,2.5,<4>,,1.12,<4>,,2.37,<4>,M,,<4>,M,,<4>,,34,<4>,M,,<4>,M,,<4>,,7.6,<4>,,10,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/5/2006 15:15,2,1,,,0.025,<4>,,0.045,<4>,,0.098,<4>,C,0.053,<4>,,0.019,<4>,,0.0031,<4>,C,0.0105,<4>,,0.0136,<4>,C,0.033,<4>,,0.3286,<4>,,0.5028,<4>,C,0.1742,<4>,,9.3,<4>,,7.6,<4>,,3.2,<4>,,1.82,<4>,,3.394,<4>,M,,<4>,M,,<4>,,29,<4>,M,,<4>,M,,<4>,,11.3,<4>,,16,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/5/2006 17:45,2,1,,,0.033,<4>,,0.058,<4>,,0.099,<4>,C,0.041,<4>,,0.042,<4>,,0.0037,<4>,C,0.0147,<4>,,0.0184,<4>,C,0.06,<4>,,0.3498,<4>,,0.4702,<4>,C,0.1204,<4>,,7.2,<4>,,5.6,<4>,,3,<4>,,1.2,<4>,,5.004,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,6.1,<4>,,25,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/5/2006 20:15,2,1,,,0.036,<4>,,0.054,<4>,,0.092,<4>,C,0.038,<4>,,0.047,<4>,,0.003,<4>,C,0.0129,<4>,,0.0159,<4>,C,0.063,<4>,,0.3454,<4>,,0.4717,<4>,C,0.1263,<4>,,6.3,<4>,,5,<4>,,2.4,<4>,,1.02,<4>,,5.379,<4>,M,,<4>,M,,<4>,,24,<4>,M,,<4>,M,,<4>,,5.8,<4>,,20,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/5/2006 22:45,2,1,,,0.028,<4>,,0.046,<4>,,0.073,<4>,C,0.027,<4>,,0.037,<4>,,0.0029,<4>,C,0.0107,<4>,,0.0136,<4>,C,0.051,<4>,,0.32,<4>,,0.4504,<4>,C,0.1304,<4>,,6.4,<4>,,5.1,<4>,,2.4,<4>,,0.99,<4>,,3.76,<4>,M,,<4>,M,,<4>,,28,<4>,M,,<4>,M,,<4>,,6.8,<4>,,16,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/6/2006 1:15,2,1,,,0.032,<4>,,0.049,<4>,,0.078,<4>,C,0.029,<4>,,0.056,<4>,,0.0027,<4>,C,0.013,<4>,,0.0157,<4>,C,0.072,<4>,,0.3357,<4>,,0.4488,<4>,C,0.1131,<4>,,5.9,<4>,,4.5,<4>,,2.6,<4>,,0.92,<4>,,4.684,<4>,M,,<4>,M,,<4>,,26,<4>,M,,<4>,M,,<4>,,6.4,<4>,,18,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/6/2006 3:45,2,1,,,0.038,<4>,,0.056,<4>,,0.084,<4>,C,0.028,<4>,,0.057,<4>,,0.0031,<4>,C,0.015,<4>,,0.0181,<4>,C,0.075,<4>,,0.3447,<4>,,0.4158,<4>,C,0.0711,<4>,,5.8,<4>,,4.7,<4>,,2.1,<4>,,0.8,<4>,,5.548,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,4.9,<4>,,20,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/6/2006 6:15,2,1,,,0.047,<4>,,0.063,<4>,,0.102,<4>,C,0.039,<4>,,0.077,<4>,,0.0027,<4>,C,0.0128,<4>,,0.0155,<4>,C,0.093,<4>,,0.3931,<4>,,0.4429,<4>,C,0.0498,<4>,,5.6,<4>,,4.2,<4>,,2.5,<4>,,0.81,<4>,,6.74,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,3.9,<4>,,28,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,12/6/2006 8:45,2,1,,,0.041,<4>,,0.054,<4>,,0.1,<4>,C,0.046,<4>,,0.057,<4>,,0.0029,<4>,C,0.0112,<4>,,0.0141,<4>,C,0.071,<4>,,0.351,<4>,,0.4691,<4>,C,0.1181,<4>,,6.4,<4>,,5.4,<4>,,2,<4>,,0.86,<4>,,5.975,<4>,M,,<4>,M,,<4>,,22,<4>,M,,<4>,M,,<4>,,4.9,<4>,,25,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,12/6/2006 9:11,1,1,,,0.014,<4>,,0.03,<4>,,0.073,<4>,C,0.043,<4>,,0.008,<4>,,0.002,<4>,C,0.0014,<4>,,0.0034,<4>,C,0.011,<4>,,0.2405,<4>,,0.3271,<4>,C,0.0866,<4>,,4.9,<4>,,4,<4>,,1.6,<4>,,0.99,<4>,,0.583,<4>,,107,<4>,,16.5,<4>,,33.8,<4>,,7.3,<4>,,8.1,<4>,,4.6,<4>,,2,<4>,,1.6,<4>,,792.6,<4>,,236.7,<4>,C,1.208,<4>
gtmssnut,12/6/2006 9:12,1,2,,,0.014,<4>,,0.025,<4>,,0.11,<4>,C,0.085,<4>,,0.017,<4>,B,0.0014,<4>,B - C,,<4>,,0.0019,<4>,C,0.019,<4>,,0.2363,<4>,,0.3137,<4>,C,0.0774,<4>,,4.9,<4>,,4,<4>,,1.6,<4>,,0.81,<4>,,0.647,<4>,,103,<4>,,16.5,<4>,,33.8,<4>,,7.3,<4>,,8.1,<4>,,5.6,<4>,,9,<4>,,1.6,<4>,,792.6,<4>,,236.7,<4>,C,1.208,<4>
gtmpinut,12/6/2006 10:46,1,1,,,0.016,<4>,,0.029,<4>,,0.074,<4>,C,0.045,<4>,,0.021,<4>,,0.0036,<4>,C,0.0063,<4>,,0.0099,<4>,C,0.031,<4>,,0.2678,<4>,,0.3965,<4>,C,0.1287,<4>,,6.9,<4>,,5.4,<4>,,2.8,<4>,,1.44,<4>,,1.006,<4>,,96,<4>,,16.9,<4>,,34.7,<4>,,7,<4>,,7.9,<4>,,12,<4>,,7,<4>,,1.3,<4>,,1130,<4>,,140.6,<4>,C,2.084,<4>
