Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,TDP,F_TDP,TP,F_TP,PHOSP,F_PHOSP,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,DIN,F_DIN,TDN,F_TDN,TN,F_TN,PN,F_PN,UncCHLa_N,F_UncCHLa_N,CHLA_N,F_CHLA_N,PHEA,F_PHEA,POC,F_POC,SiO4F,F_SiO4F,TSS,F_TSS,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,TURB_N,F_TURB_N,Color,F_Color,SECCHI,F_SECCHI,IRR0_N,F_IRR0_N,IRR1_N,F_IRR1_N,Kd_N,F_Kd_N
gtmpcnut,12/14/2009 18:30,2,1,,0.027,0,,<-2> (CSM),0.074,0,,<-2> [GCM] (CSM),0.039,0,0.0040,0,0.0191,0,0.0231,0,0.062,0,,<-2> (CSM),0.358,0,,<-2> [GCM] (CSM),5.3,0,3.8,<-3> [GQD],2.8,0,,<-2> (CSM),5.06,0,38.3,0,,<-1>,11.0,0,,<-1>,,<-1>,4.4,0,56.4,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/14/2009 21:00,2,1,,0.026,0,,<-2> (CSM),0.073,0,,<-2> [GCM] (CSM),0.039,0,0.0044,0,0.0171,0,0.0215,0,0.060,0,,<-2> (CSM),0.323,0,,<-2> [GCM] (CSM),6.0,0,4.5,<-3> [GQD],2.8,0,,<-2> (CSM),2.98,0,52.0,0,,<-1>,20.0,0,,<-1>,,<-1>,6.3,0,45.5,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/14/2009 23:30,2,1,,0.026,0,,<-2> (CSM),0.062,0,,<-2> [GCM] (CSM),0.042,0,0.0042,0,0.0183,0,0.0225,0,0.064,0,,<-2> (CSM),0.319,0,,<-2> [GCM] (CSM),5.2,0,3.8,<-3> [GQD],2.6,0,,<-2> (CSM),3.62,0,51.3,0,,<-1>,19.0,0,,<-1>,,<-1>,4.9,0,44.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2009 02:00,2,1,,0.026,0,,<-2> (CSM),0.079,0,,<-2> [GCM] (CSM),0.047,0,0.0046,0,0.0195,0,0.0241,0,0.071,0,,<-2> (CSM),0.399,0,,<-2> [GCM] (CSM),11.0,0,9.8,<-3> [GQD],2.4,0,,<-2> (CSM),3.54,0,36.7,0,,<-1>,18.0,0,,<-1>,,<-1>,4.6,0,45.3,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2009 04:30,2,1,,0.027,0,,<-2> (CSM),0.067,0,,<-2> [GCM] (CSM),0.043,0,0.0044,0,0.0201,0,0.0245,0,0.068,0,,<-2> (CSM),0.309,0,,<-2> [GCM] (CSM),5.6,0,4.2,<-3> [GQD],2.5,0,,<-2> (CSM),4.33,0,41.7,0,,<-1>,15.0,0,,<-1>,,<-1>,3.5,0,49.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2009 07:00,2,1,,0.030,0,,<-2> (CSM),0.067,0,,<-2> [GCM] (CSM),0.048,0,0.0039,0,0.0205,0,0.0244,0,0.072,0,,<-2> (CSM),0.315,0,,<-2> [GCM] (CSM),4.7,0,3.8,<-3> [GQD],1.7,0,,<-2> (CSM),5.70,0,28.7,0,,<-1>,13.0,0,,<-1>,,<-1>,3.2,0,55.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2009 09:30,2,1,,0.024,0,,<-2> (CSM),0.091,0,,<-2> [GCM] (CSM),0.039,0,0.0044,0,0.0159,0,0.0203,0,0.059,0,,<-2> (CSM),0.304,0,,<-2> [GCM] (CSM),7.4,0,5.4,<-3> [GQD],3.6,0,,<-2> (CSM),2.62,0,65.0,0,,<-1>,22.0,0,,<-1>,,<-1>,7.6,0,37.5,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpinut,12/15/2009 10:25,1,1,,0.025,0,,<-2> (CSM),0.065,0,,<-2> [GCM] (CSM),0.086,0,0.0053,0,0.0266,0,0.0319,0,0.118,0,,<-2> (CSM),0.408,0,,<-2> [GCM] (CSM),3.2,0,2.4,0,1.4,0,,<-2> (CSM),2.35,0,65.2,0,19.1,0,27.9,0,6.6,0,7.0,<0> (CSM),4.6,0,22.8,0,1.0,0,867.4,0,63.6,0,2.613,0
gtmpinut,12/15/2009 10:26,1,2,,0.026,0,,<-2> (CSM),0.057,0,,<-2> [GCM] (CSM),0.077,0,0.0052,0,0.0253,0,0.0305,0,0.108,0,,<-2> (CSM),0.416,0,,<-2> [GCM] (CSM),3.3,0,2.4,0,1.6,0,,<-2> (CSM),1.92,0,72.0,0,19.1,0,27.9,0,6.6,0,7.0,<0> (CSM),5.4,0,24.4,0,1.0,0,867.4,0,63.6,0,2.613,0
gtmpcnut,12/15/2009 12:00,2,1,,0.021,0,,<-2> (CSM),0.088,0,,<-2> [GCM] (CSM),0.033,0,0.0044,0,0.0153,0,0.0197,0,0.053,0,,<-2> (CSM),0.280,0,,<-2> [GCM] (CSM),5.7,0,3.6,<-3> [GQD],3.8,0,,<-2> (CSM),2.11,0,62.3,0,,<-1>,26.0,0,,<-1>,,<-1>,6.1,0,29.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmssnut,12/15/2009 12:11,1,1,,0.028,0,,<-2> (CSM),0.069,0,,<-2> [GCM] (CSM),0.069,0,0.0070,0,0.0530,0,0.0600,0,0.129,0,,<-2> (CSM),0.367,0,,<-2> [GCM] (CSM),4.1,0,2.9,0,2.2,0,,<-2> (CSM),1.84,0,73.8,0,19.8,0,30.5,0,7.0,0,7.0,<0> (CSM),7.6,0,12.2,0,1.0,0,1122.0,0,95.3,0,2.466,0
gtmssnut,12/15/2009 12:12,1,2,,0.022,0,,<-2> (CSM),0.071,0,,<-2> [GCM] (CSM),0.066,0,0.0058,0,0.0427,0,0.0485,0,0.114,0,,<-2> (CSM),0.410,0,,<-2> [GCM] (CSM),4.2,0,3.4,0,1.6,0,,<-2> (CSM),1.37,0,61.8,0,19.8,0,30.5,0,7.0,0,7.0,<0> (CSM),7.9,0,12.0,0,1.0,0,1122.0,0,95.3,0,2.466,0
gtmfmnut,12/15/2009 13:40,1,1,,0.020,0,,<-2> (CSM),0.048,0,,<-2> [GCM] (CSM),0.052,0,0.0058,0,0.0224,0,0.0282,0,0.080,0,,<-2> (CSM),0.271,0,,<-2> [GCM] (CSM),3.2,0,2.7,0,1.0,0,,<-2> (CSM),1.64,0,56.8,0,20.3,0,31.5,0,7.4,0,8.0,<0> (CSM),5.9,0,10.6,0,1.5,0,188.4,0,62.0,0,1.111,0
gtmfmnut,12/15/2009 13:41,1,2,,0.017,0,,<-2> (CSM),0.042,0,,<-2> [GCM] (CSM),0.056,0,0.0058,0,0.0215,0,0.0273,0,0.083,0,,<-2> (CSM),0.250,0,,<-2> [GCM] (CSM),2.9,0,2.4,0,0.9,0,,<-2> (CSM),1.00,0,58.4,0,20.3,0,31.5,0,7.4,0,8.0,<0> (CSM),4.1,0,16.1,0,1.5,0,188.4,0,62.0,0,1.111,0
